date,keyword,ticker count
20220118,mg,"[('ABBV', 1)]"
20220118,Lawler,"[('CLR', 1), ('CHK', 1)]"
20220118,continent,"[('KO', 1)]"
20220118,sand,"[('SU', 1)]"
20220118,newbie,"[('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1)]"
20220118,hesitation,"[('NYT', 1), ('GS', 1), ('TTWO', 1), ('FB', 1), ('ZNGA', 1), ('ATVI', 1), ('MSFT', 1)]"
20220118,footprint,"[('XOM', 1), ('CVX', 1)]"
20220118,blockchain,"[('RSKD', 1), ('MNDY', 1), ('MA', 1), ('COIN', 1), ('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1)]"
20220118,legion,"[('GSBD', 1)]"
20220118,commitment,"[('XOM', 2), ('CVX', 1), ('MSFT', 1), ('ATVI', 1), ('SONY', 1)]"
20220118,suspension,"[('T', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('VZ', 1), ('BA', 1)]"
20220118,weakness,"[('GSBD', 1), ('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('MELI', 1), ('BNS', 1), ('C', 1)]"
20220118,AbbVie,"[('ABBV', 1)]"
20220118,economy,"[('JPM', 2), ('JPM-PK', 2), ('JPM-PL', 2), ('JPM-PM', 2), ('BLK', 2), ('BABA', 1), ('MSFT', 1), ('GOOGL', 1), ('AMZN', 1), ('COIN', 1), ('PTON', 1), ('SQ', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('XLF', 1), ('RY', 1)]"
20220118,Google_Search,"[('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,operability,"[('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
20220118,Warcraft,"[('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1)]"
20220118,bathwater,"[('SCHW', 1)]"
20220118,Omicron,"[('TM', 1), ('BHP', 1)]"
20220118,left,"[('BLK', 1)]"
20220118,Interactive_Software,"[('NYT', 1), ('GS', 1), ('TTWO', 1), ('FB', 1), ('ZNGA', 1), ('ATVI', 1), ('MSFT', 1)]"
20220118,point,"[('MSFT', 3), ('GOOG', 2), ('GOOGL', 2), ('FB', 2), ('AMZN', 2), ('AAPL', 2), ('ALEX', 2), ('EA', 2), ('ATVI', 2), ('NLOK', 2), ('TCEHY', 2), ('TCTZF', 2), ('SNEJF', 2), ('SONY', 2), ('BLK', 2), ('CRM', 1), ('FWAFX', 1), ('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('GSBD', 1), ('CME', 1), ('GS', 1), ('ZNGA', 1), ('TTWO', 1), ('NUAN', 1), ('C', 1)]"
20220118,Heuser,"[('LUV', 1)]"
20220118,Phil_Spencer,"[('ZNGA', 3), ('ATVI', 3), ('TTWO', 3), ('MSFT', 3), ('SNEJF', 2), ('SONY', 2), ('FB', 2), ('NLOK', 2), ('TCEHY', 2), ('TCTZF', 2), ('GS', 2), ('PINS', 1), ('XRSMF', 1), ('AAPL', 1), ('AMZN', 1), ('GOOG', 1), ('GOOGL', 1), ('ALEX', 1), ('EA', 1), ('NYT', 1)]"
20220118,Pete_Buttigieg,"[('EANAX', 2), ('VZ', 2), ('T', 2), ('BA', 2), ('JBLU', 1), ('AAL', 1), ('UAL', 1), ('FDX', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1)]"
20220118,failure,"[('SU', 1)]"
20220118,contract,"[('BABA', 1), ('AAPL', 1), ('ERIC', 1), ('CME', 1)]"
20220118,height,"[('BHP', 1), ('GLNCY', 1), ('FCX', 1)]"
20220118,Ram,"[('STLA.MI', 1)]"
20220118,servicing,"[('BK', 1)]"
20220118,promise,"[('STLA.MI', 1)]"
20220118,mass,"[('BLNK', 1), ('GM', 1)]"
20220118,winner,"[('PTON', 1)]"
20220118,Activision_Blizzard,"[('ATVI', 7), ('MSFT', 6), ('SONY', 5), ('SNEJF', 3), ('FB', 3), ('ZNGA', 3), ('NLOK', 3), ('TCEHY', 3), ('TCTZF', 3), ('TTWO', 3), ('AAPL', 2), ('AMZN', 2), ('GOOG', 2), ('GOOGL', 2), ('ALEX', 2), ('EA', 2), ('GS', 2), ('BABA', 1), ('PINS', 1), ('XRSMF', 1), ('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1), ('SCHW', 1), ('NUAN', 1), ('NYT', 1)]"
20220118,rotation,"[('RY', 1), ('MELI', 1)]"
20220118,support,"[('NYT', 1), ('GS', 1), ('TTWO', 1), ('FB', 1), ('ZNGA', 1), ('ATVI', 1), ('MSFT', 1)]"
20220118,Spain_Banco_Santander,"[('BNS', 1), ('C', 1)]"
20220118,Bahrain_Rain,"[('COIN', 1)]"
20220118,San_Francisco,"[('DAL', 1)]"
20220118,path,"[('STLA.MI', 1), ('CME', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1), ('VZ', 1), ('T-PC', 1)]"
20220118,smoke,"[('PBR-A', 1), ('REPYY', 1)]"
20220118,Federal_Communications_Commission,"[('T', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('VZ', 1), ('BA', 1)]"
20220118,Blink,"[('BLNK', 2), ('GM', 2), ('ABM', 1)]"
20220118,sell,"[('GOOG', 1), ('GOOGL', 1), ('CRM', 1), ('FB', 1), ('FWAFX', 1), ('AMZN', 1), ('AAPL', 1), ('MSFT', 1), ('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1), ('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1), ('BLK', 1)]"
20220118,information,"[('BABA', 3), ('MSFT', 2), ('GOOGL', 2), ('AMZN', 2), ('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('NUAN', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1), ('T', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('VZ', 1), ('BA', 1)]"
20220118,Southwest,"[('LUV', 1)]"
20220118,Stephen_Scherr,"[('GSBD', 1)]"
20220118,Baird,"[('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1)]"
20220118,PSA,"[('STLA.MI', 1)]"
20220118,aspect,"[('STLA.MI', 1), ('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1), ('WFC-PD', 1)]"
20220118,jpy12,"[('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
20220118,memory,"[('ASML', 1)]"
20220118,underperforming,"[('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1)]"
20220118,site,"[('SU', 1)]"
20220118,booking,"[('SBUX', 1)]"
20220118,ceo,"[('ATVI', 4), ('BLK', 3), ('GS', 3), ('ZNGA', 3), ('TTWO', 3), ('MSFT', 3), ('JPM', 2), ('JPM-PK', 2), ('JPM-PL', 2), ('JPM-PM', 2), ('SNEJF', 2), ('SONY', 2), ('FB', 2), ('NLOK', 2), ('TCEHY', 2), ('TCTZF', 2), ('BABA', 1), ('SQ', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('C', 1), ('PNC', 1), ('XLF', 1), ('CDNS', 1), ('TSLA', 1), ('PINS', 1), ('XRSMF', 1), ('AAPL', 1), ('AMZN', 1), ('GOOG', 1), ('GOOGL', 1), ('ALEX', 1), ('EA', 1), ('EPGNF', 1), ('M', 1), ('PDVAX', 1), ('PDAAX', 1), ('PDICX', 1), ('PDIIX', 1), ('PDNIX', 1), ('PDVBX', 1), ('PDVDX', 1), ('PDVPX', 1), ('WMT', 1), ('NKE', 1), ('BBY', 1), ('DKS', 1), ('UA', 1), ('UAA', 1), ('NYT', 1)]"
20220118,Ventanilla,"[('PBR-A', 1), ('REPYY', 1)]"
20220118,Sunrise_Project,"[('BLK', 1)]"
20220118,reserve,"[('PBR-A', 1), ('REPYY', 1)]"
20220118,driver,"[('GSBD', 2), ('SU', 1), ('GS', 1), ('XOM', 1), ('BHP', 1)]"
20220118,Vanguard,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,energy,"[('XOM', 3), ('BLK', 2), ('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1), ('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('CVX', 1), ('RY', 1), ('GS', 1)]"
20220118,material,"[('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('BHP', 1), ('GLNCY', 1), ('FCX', 1)]"
20220118,Tokyo,"[('SONY', 2), ('MSFT', 2), ('ATVI', 2), ('TM', 1)]"
20220118,summit,"[('BLK', 1), ('NYT', 1), ('GS', 1), ('TTWO', 1), ('FB', 1), ('ZNGA', 1), ('ATVI', 1), ('MSFT', 1)]"
20220118,toll,"[('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1)]"
20220118,transformation,"[('CDNS', 1), ('TSLA', 1)]"
20220118,loss,"[('GSBD', 2), ('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('MELI', 1), ('TM', 1)]"
20220118,automation,"[('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1), ('CDNS', 1), ('TSLA', 1)]"
20220118,reading,"[('LUV', 1)]"
20220118,crisis,"[('T-PC', 1), ('VZ', 1), ('GSBD', 1), ('CDNS', 1), ('TSLA', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1)]"
20220118,message,"[('MELI', 1)]"
20220118,warming,"[('XOM', 1), ('CVX', 1)]"
20220118,collaboration,"[('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1), ('EVT.DE', 1), ('LLY', 1)]"
20220118,decline,"[('GSBD', 3), ('GOOG', 1), ('GOOGL', 1), ('CRM', 1), ('FB', 1), ('FWAFX', 1), ('AMZN', 1), ('AAPL', 1), ('MSFT', 1), ('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1), ('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1)]"
20220118,company,"[('MSFT', 6), ('ATVI', 6), ('AMZN', 5), ('GOOGL', 4), ('BLK', 4), ('AAPL', 4), ('SONY', 4), ('FB', 4), ('ZNGA', 4), ('TM', 3), ('BABA', 3), ('VZ', 3), ('GS', 3), ('TSLA', 3), ('SNEJF', 3), ('GOOG', 3), ('NLOK', 3), ('TCEHY', 3), ('TCTZF', 3), ('TTWO', 3), ('COIN', 2), ('KO', 2), ('WMT', 2), ('SQ', 2), ('JPM', 2), ('JPM-PK', 2), ('JPM-PL', 2), ('JPM-PM', 2), ('XOM', 2), ('SHOP', 2), ('EANAX', 2), ('T', 2), ('BA', 2), ('BHP', 2), ('C', 2), ('CDNS', 2), ('GSBD', 2), ('ALEX', 2), ('EA', 2), ('T-PC', 2), ('STLA.MI', 1), ('SBUX', 1), ('PEP', 1), ('ABBV', 1), ('PTON', 1), ('RSKD', 1), ('MNDY', 1), ('EVT.DE', 1), ('LLY', 1), ('JD', 1), ('JBLU', 1), ('AAL', 1), ('UAL', 1), ('FDX', 1), ('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1), ('GLNCY', 1), ('FCX', 1), ('ERIC', 1), ('IBKR', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('PNC', 1), ('XLF', 1), ('MA', 1), ('CVX', 1), ('RY', 1), ('PINS', 1), ('XRSMF', 1), ('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('SU', 1), ('BLNK', 1), ('GM', 1), ('ABM', 1), ('CLR', 1), ('CHK', 1), ('EPGNF', 1), ('M', 1), ('PDVAX', 1), ('PDAAX', 1), ('PDICX', 1), ('PDIIX', 1), ('PDNIX', 1), ('PDVBX', 1), ('PDVDX', 1), ('PDVPX', 1), ('NKE', 1), ('BBY', 1), ('DKS', 1), ('UA', 1), ('UAA', 1), ('ASML', 1), ('GSK', 1), ('UL', 1), ('MELI', 1), ('NUAN', 1), ('F', 1), ('RIVN', 1), ('T-PA', 1), ('JAPSY', 1), ('JPNRF', 1), ('SONO', 1), ('YELP', 1), ('SPOT', 1), ('MTCH', 1), ('TEVA', 1), ('NYT', 1)]"
20220118,selection,"[('BABA', 1), ('ATVI', 1)]"
20220118,origin,"[('BABA', 1)]"
20220118,shop,"[('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
20220118,Petrobras,"[('PBR-A', 1), ('REPYY', 1)]"
20220118,availability,"[('SBUX', 1)]"
20220118,irregularity,"[('SHOP', 1)]"
20220118,transport,"[('TM', 1)]"
20220118,Magazine,"[('MELI', 1)]"
20220118,Republican,"[('BLK', 1), ('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,aviation,"[('VZ', 4), ('T-PC', 3), ('EANAX', 2), ('T', 2), ('BA', 2), ('DAL', 1), ('JBLU', 1), ('AAL', 1), ('UAL', 1), ('FDX', 1), ('T-PA', 1), ('JAPSY', 1), ('JPNRF', 1)]"
20220118,indictment,"[('BABA', 1)]"
20220118,inclusion,"[('BLK', 1)]"
20220118,New_Street_Research,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,renewal,"[('AAPL', 1), ('ERIC', 1)]"
20220118,Microsoft_Gaming,"[('SNEJF', 2), ('SONY', 2), ('ZNGA', 2), ('ATVI', 2), ('NLOK', 2), ('TCEHY', 2), ('TCTZF', 2), ('TTWO', 2), ('MSFT', 2), ('PINS', 1), ('XRSMF', 1), ('AAPL', 1), ('FB', 1), ('AMZN', 1), ('GOOG', 1), ('GOOGL', 1), ('ALEX', 1), ('EA', 1), ('GS', 1)]"
20220118,misconduct,"[('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1)]"
20220118,performance,"[('EVT.DE', 1), ('LLY', 1), ('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1), ('GSBD', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1), ('EPGNF', 1), ('M', 1), ('PDVAX', 1), ('PDAAX', 1), ('PDICX', 1), ('PDIIX', 1), ('PDNIX', 1), ('PDVBX', 1), ('PDVDX', 1), ('PDVPX', 1), ('WMT', 1), ('NKE', 1), ('BBY', 1), ('DKS', 1), ('UA', 1), ('UAA', 1), ('BLK', 1), ('BHP', 1)]"
20220118,settlement,"[('AAPL', 1), ('ERIC', 1), ('EPGNF', 1), ('M', 1), ('PDVAX', 1), ('PDAAX', 1), ('PDICX', 1), ('PDIIX', 1), ('PDNIX', 1), ('PDVBX', 1), ('PDVDX', 1), ('PDVPX', 1), ('WMT', 1), ('NKE', 1), ('BBY', 1), ('DKS', 1), ('UA', 1), ('UAA', 1), ('TEVA', 1)]"
20220118,Grassley,"[('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,suitor,"[('BNS', 1), ('C', 1)]"
20220118,load,"[('CLR', 1), ('CHK', 1)]"
20220118,situation,"[('EANAX', 2), ('VZ', 2), ('T', 2), ('BA', 2), ('JBLU', 1), ('AAL', 1), ('UAL', 1), ('FDX', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('TM', 1)]"
20220118,Walmart_inc.-owne_Flipkart,"[('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1)]"
20220118,debate,"[('BLK', 2)]"
20220118,alert,"[('EANAX', 1), ('VZ', 1), ('JBLU', 1), ('T', 1), ('AAL', 1), ('UAL', 1), ('BA', 1), ('FDX', 1), ('PBR-A', 1), ('REPYY', 1)]"
20220118,Reclaim_Finance,"[('BLK', 1)]"
20220118,Representative,"[('T-PC', 2), ('VZ', 2), ('T', 1), ('T-PA', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('BA', 1)]"
20220118,brand,"[('SHOP', 2), ('BLK', 2), ('STLA.MI', 1), ('SBUX', 1), ('JD', 1), ('GSBD', 1), ('GSK', 1), ('UL', 1), ('KO', 1)]"
20220118,commodity,"[('BHP', 2), ('GSBD', 1), ('GLNCY', 1), ('FCX', 1)]"
20220118,listing,"[('F', 1), ('RIVN', 1), ('KO', 1), ('BHP', 1)]"
20220118,category,"[('GSK', 1), ('UL', 1)]"
20220118,Royal_Dutch_Shell,"[('XOM', 2), ('CVX', 1)]"
20220118,New_Street,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,app,"[('CDNS', 2), ('TSLA', 2), ('SBUX', 1), ('BABA', 1), ('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,affiliate,"[('BABA', 1)]"
20220118,island,"[('PBR-A', 1), ('REPYY', 1)]"
20220118,FUD,"[('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1)]"
20220118,implementation,"[('EANAX', 1), ('VZ', 1), ('JBLU', 1), ('T', 1), ('AAL', 1), ('UAL', 1), ('BA', 1), ('FDX', 1)]"
20220118,U.S.,"[('BLK', 5), ('VZ', 4), ('BABA', 4), ('AMZN', 4), ('T-PC', 3), ('MSFT', 3), ('GOOGL', 3), ('ATVI', 3), ('XOM', 3), ('SNEJF', 3), ('SONY', 3), ('SHOP', 2), ('EANAX', 2), ('T', 2), ('BA', 2), ('GSBD', 2), ('BLNK', 2), ('GM', 2), ('ALEX', 2), ('EA', 2), ('GS', 2), ('NLOK', 2), ('TCEHY', 2), ('TCTZF', 2), ('ZNGA', 2), ('C', 2), ('AAPL', 2), ('FB', 2), ('GOOG', 2), ('STLA.MI', 1), ('SBUX', 1), ('KO', 1), ('PEP', 1), ('WMT', 1), ('PTON', 1), ('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('EVT.DE', 1), ('LLY', 1), ('DAL', 1), ('JD', 1), ('JBLU', 1), ('AAL', 1), ('UAL', 1), ('FDX', 1), ('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('MA', 1), ('COIN', 1), ('CVX', 1), ('RY', 1), ('TTWO', 1), ('ABM', 1), ('BNS', 1), ('NUAN', 1), ('BK', 1), ('T-PA', 1), ('JAPSY', 1), ('JPNRF', 1), ('SONO', 1), ('YELP', 1), ('SPOT', 1), ('MTCH', 1), ('NFLX', 1), ('VIAC', 1), ('VIACA', 1), ('VIACP', 1), ('WFC-PD', 1)]"
20220118,Wells_Fargo,"[('GSBD', 1), ('WFC-PD', 1)]"
20220118,Southeast_Asia,"[('TM', 2), ('MELI', 1)]"
20220118,CMT_Digital,"[('COIN', 1)]"
20220118,tv,"[('GS', 1), ('XOM', 1)]"
20220118,debit,"[('MA', 1), ('COIN', 1)]"
20220118,hour,"[('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1), ('BLNK', 1), ('GM', 1), ('ABM', 1)]"
20220118,U.S._Justice_Department,"[('TEVA', 1)]"
20220118,AbbVie_Rinvoq,"[('ABBV', 1)]"
20220118,group,"[('BLK', 2), ('GS', 2), ('FB', 2), ('ZNGA', 2), ('STLA.MI', 1), ('GSBD', 1), ('EPGNF', 1), ('M', 1), ('PDVAX', 1), ('PDAAX', 1), ('PDICX', 1), ('PDIIX', 1), ('PDNIX', 1), ('PDVBX', 1), ('PDVDX', 1), ('PDVPX', 1), ('WMT', 1), ('NKE', 1), ('BBY', 1), ('DKS', 1), ('UA', 1), ('UAA', 1), ('XOM', 1), ('GSK', 1), ('UL', 1), ('SCHW', 1), ('T', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('VZ', 1), ('BA', 1), ('SONO', 1), ('AMZN', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('SPOT', 1), ('MTCH', 1), ('NYT', 1), ('TTWO', 1), ('ATVI', 1), ('MSFT', 1)]"
20220118,European_Union_Aviation_Safety_Agency,"[('EANAX', 1), ('VZ', 1), ('JBLU', 1), ('T', 1), ('AAL', 1), ('UAL', 1), ('BA', 1), ('FDX', 1)]"
20220118,taiwanese,"[('C', 1)]"
20220118,european,"[('XOM', 2), ('STLA.MI', 1), ('BLK', 1), ('CVX', 1)]"
20220118,production,"[('TM', 4), ('XOM', 2), ('BHP', 2), ('STLA.MI', 1), ('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1), ('BABA', 1), ('ATVI', 1), ('GLNCY', 1), ('FCX', 1), ('CDNS', 1), ('TSLA', 1), ('CVX', 1), ('SU', 1), ('ASML', 1)]"
20220118,seal,"[('GILD', 1)]"
20220118,treasurer,"[('BLK', 1)]"
20220118,Brian_Porter,"[('BNS', 1), ('C', 1)]"
20220118,outlook,"[('TM', 1), ('GS', 1), ('XOM', 1), ('BLK', 1)]"
20220118,recruit,"[('GSBD', 1)]"
20220118,Ben_Cavender,"[('SBUX', 1)]"
20220118,Kamakura,"[('TM', 1)]"
20220118,Index,"[('RY', 1), ('MELI', 1)]"
20220118,anecdote,"[('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1)]"
20220118,commercialisation,"[('EVT.DE', 1), ('LLY', 1)]"
20220118,House_Judiciary_Committee,"[('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,ore,"[('BHP', 2), ('GLNCY', 1), ('FCX', 1)]"
20220118,Central,"[('RSKD', 1), ('MNDY', 1)]"
20220118,shadow,"[('BK', 1)]"
20220118,teaser,"[('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
